pollster,state,start_date,end_date,sample_size,party,answer,candidate_name,pct,votes
YouGov,,10/2/24,10/4/24,1150.0,IND,West,Cornel West,1.0,12.0
YouGov,,10/2/24,10/4/24,1150.0,GRE,Stein,Jill Stein,1.0,12.0
YouGov,,10/2/24,10/4/24,1150.0,LIB,Oliver,Chase Oliver,1.0,12.0
YouGov,,10/2/24,10/4/24,1032.0,DEM,Harris,Kamala Harris,48.0,495.0
YouGov,,10/2/24,10/4/24,1032.0,REP,Trump,Donald Trump,46.0,475.0
YouGov,,10/2/24,10/4/24,1032.0,IND,West,Cornel West,1.0,10.0
YouGov,,10/2/24,10/4/24,1032.0,GRE,Stein,Jill Stein,1.0,10.0
YouGov,,10/2/24,10/4/24,1032.0,LIB,Oliver,Chase Oliver,1.0,10.0
YouGov,,10/2/24,10/4/24,1151.0,DEM,Harris,Kamala Harris,48.0,552.0
YouGov,,10/2/24,10/4/24,1151.0,REP,Trump,Donald Trump,46.0,529.0
YouGov,,10/2/24,10/4/24,1033.0,DEM,Harris,Kamala Harris,49.0,506.0
YouGov,,10/2/24,10/4/24,1033.0,REP,Trump,Donald Trump,46.0,475.0
Big Village,,10/2/24,10/4/24,1013.0,DEM,Harris,Kamala Harris,44.5,451.0
Big Village,,10/2/24,10/4/24,1013.0,REP,Trump,Donald Trump,41.5,420.0
Big Village,,10/2/24,10/4/24,841.0,DEM,Harris,Kamala Harris,48.7,410.0
Big Village,,10/2/24,10/4/24,841.0,REP,Trump,Donald Trump,44.6,375.0
Big Village,,10/2/24,10/4/24,755.0,DEM,Harris,Kamala Harris,49.9,377.0
Big Village,,10/2/24,10/4/24,755.0,REP,Trump,Donald Trump,46.4,350.0
Morning Consult,,10/2/24,10/4/24,10454.0,DEM,Harris,Kamala Harris,51.0,5332.0
Morning Consult,,10/2/24,10/4/24,10454.0,REP,Trump,Donald Trump,45.0,4704.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,DEM,Harris,Kamala Harris,49.0,1122.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,REP,Trump,Donald Trump,46.0,1053.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,LIB,Oliver,Chase Oliver,0.0,0.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,GRE,Stein,Jill Stein,1.0,23.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,DEM,Harris,Kamala Harris,49.0,1122.0
Noble Predictive Insights,,10/2/24,10/4/24,2290.0,REP,Trump,Donald Trump,47.0,1076.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,DEM,Harris,Kamala Harris,47.0,1203.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,REP,Trump,Donald Trump,46.0,1178.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,DEM,Harris,Kamala Harris,47.0,1203.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,REP,Trump,Donald Trump,45.0,1152.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,LIB,Oliver,Chase Oliver,1.0,26.0
Noble Predictive Insights,,10/2/24,10/4/24,2560.0,GRE,Stein,Jill Stein,1.0,26.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,DEM,Harris,Kamala Harris,46.8,281.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,REP,Trump,Donald Trump,44.2,265.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,IND,Kennedy,Robert F. Kennedy,4.7,28.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,GRE,Stein,Jill Stein,1.2,7.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,IND,West,Cornel West,1.2,7.0
Glengariff Group Inc.,Michigan,10/1/24,10/4/24,600.0,LIB,Oliver,Chase Oliver,0.8,5.0
Mason-Dixon,Florida,10/1/24,10/4/24,625.0,DEM,Harris,Kamala Harris,43.0,269.0
Mason-Dixon,Florida,10/1/24,10/4/24,625.0,REP,Trump,Donald Trump,49.0,306.0
CWS Research,Texas,10/1/24,10/4/24,533.0,DEM,Harris,Kamala Harris,43.0,229.0
CWS Research,Texas,10/1/24,10/4/24,533.0,REP,Trump,Donald Trump,48.0,256.0
CWS Research,Texas,10/1/24,10/4/24,533.0,LIB,Oliver,Chase Oliver,1.0,5.0
CWS Research,Texas,10/1/24,10/4/24,533.0,GRE,Stein,Jill Stein,2.0,11.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,DEM,Harris,Kamala Harris,44.0,271.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,REP,Trump,Donald Trump,50.0,308.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,DEM,Harris,Kamala Harris,42.0,259.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,REP,Trump,Donald Trump,49.0,302.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,GRE,Stein,Jill Stein,2.0,12.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,LIB,Oliver,Chase Oliver,2.0,12.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,DEM,Harris,Kamala Harris,44.0,271.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,REP,Trump,Donald Trump,50.0,308.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,DEM,Harris,Kamala Harris,41.0,253.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,REP,Trump,Donald Trump,48.0,296.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,GRE,Stein,Jill Stein,2.0,12.0
Siena/NYT,Texas,9/29/24,10/4/24,617.0,LIB,Oliver,Chase Oliver,3.0,19.0
Christopher Newport U.,Virginia,9/28/24,10/4/24,800.0,DEM,Harris,Kamala Harris,52.0,416.0
Christopher Newport U.,Virginia,9/28/24,10/4/24,800.0,REP,Trump,Donald Trump,41.0,328.0
Data for Progress,,10/2/24,10/3/24,1211.0,DEM,Harris,Kamala Harris,49.0,593.0
Data for Progress,,10/2/24,10/3/24,1211.0,REP,Trump,Donald Trump,46.0,557.0
Cygnal,,10/2/24,10/3/24,1500.0,DEM,Harris,Kamala Harris,47.2,708.0
Cygnal,,10/2/24,10/3/24,1500.0,REP,Trump,Donald Trump,44.5,668.0
Cygnal,,10/2/24,10/3/24,1500.0,IND,Kennedy,Robert F. Kennedy,2.0,30.0
Cygnal,,10/2/24,10/3/24,1500.0,GRE,Stein,Jill Stein,1.0,15.0
Cygnal,,10/2/24,10/3/24,1500.0,IND,West,Cornel West,1.0,15.0
Cygnal,,10/2/24,10/3/24,1500.0,LIB,Oliver,Chase Oliver,1.0,15.0
Cygnal,,10/2/24,10/3/24,1500.0,DEM,Harris,Kamala Harris,50.3,754.0
Cygnal,,10/2/24,10/3/24,1500.0,REP,Trump,Donald Trump,47.0,705.0
Morning Consult,,10/1/24,10/3/24,10775.0,DEM,Harris,Kamala Harris,50.0,5388.0
Morning Consult,,10/1/24,10/3/24,10775.0,REP,Trump,Donald Trump,45.0,4849.0
Impact Research,Nebraska,10/1/24,10/3/24,600.0,DEM,Harris,Kamala Harris,38.0,228.0
Impact Research,Nebraska,10/1/24,10/3/24,600.0,REP,Trump,Donald Trump,58.0,348.0
RMG Research,,9/30/24,10/3/24,2965.0,DEM,Harris,Kamala Harris,49.0,1453.0
RMG Research,,9/30/24,10/3/24,2965.0,REP,Trump,Donald Trump,49.0,1453.0
RMG Research,Nevada,9/30/24,10/3/24,782.0,DEM,Harris,Kamala Harris,49.0,383.0
RMG Research,Nevada,9/30/24,10/3/24,782.0,REP,Trump,Donald Trump,49.0,383.0
St. Anselm,New Hampshire,10/1/24,10/2/24,2104.0,DEM,Harris,Kamala Harris,51.0,1073.0
St. Anselm,New Hampshire,10/1/24,10/2/24,2104.0,REP,Trump,Donald Trump,44.0,926.0
St. Anselm,New Hampshire,10/1/24,10/2/24,2104.0,GRE,Stein,Jill Stein,1.0,21.0
St. Anselm,New Hampshire,10/1/24,10/2/24,2104.0,LIB,Oliver,Chase Oliver,1.0,21.0
St. Anselm,New Hampshire,10/1/24,10/2/24,2104.0,IND,West,Cornel West,0.0,0.0
RMG Research,Arizona,9/30/24,10/2/24,783.0,DEM,Harris,Kamala Harris,46.0,360.0
RMG Research,Arizona,9/30/24,10/2/24,783.0,REP,Trump,Donald Trump,50.0,392.0
Morning Consult,,9/30/24,10/2/24,11085.0,DEM,Harris,Kamala Harris,50.0,5542.0
Morning Consult,,9/30/24,10/2/24,11085.0,REP,Trump,Donald Trump,45.0,4988.0
Redfield & Wilton Strategies,Arizona,9/27/24,10/2/24,555.0,DEM,Harris,Kamala Harris,47.0,261.0
Redfield & Wilton Strategies,Arizona,9/27/24,10/2/24,555.0,REP,Trump,Donald Trump,48.0,266.0
Redfield & Wilton Strategies,Arizona,9/27/24,10/2/24,555.0,LIB,Oliver,Chase Oliver,1.0,6.0
Redfield & Wilton Strategies,Arizona,9/27/24,10/2/24,555.0,GRE,Stein,Jill Stein,1.0,6.0
Redfield & Wilton Strategies,Florida,9/27/24,10/2/24,2946.0,DEM,Harris,Kamala Harris,45.0,1326.0
Redfield & Wilton Strategies,Florida,9/27/24,10/2/24,2946.0,REP,Trump,Donald Trump,49.0,1444.0
Redfield & Wilton Strategies,Florida,9/27/24,10/2/24,2946.0,LIB,Oliver,Chase Oliver,1.0,29.0
Redfield & Wilton Strategies,Florida,9/27/24,10/2/24,2946.0,GRE,Stein,Jill Stein,1.0,29.0
Redfield & Wilton Strategies,Georgia,9/27/24,10/2/24,3783.0,DEM,Harris,Kamala Harris,47.0,1778.0
Redfield & Wilton Strategies,Georgia,9/27/24,10/2/24,3783.0,REP,Trump,Donald Trump,47.0,1778.0
Redfield & Wilton Strategies,Georgia,9/27/24,10/2/24,3783.0,LIB,Oliver,Chase Oliver,1.0,38.0
Redfield & Wilton Strategies,Georgia,9/27/24,10/2/24,3783.0,GRE,Stein,Jill Stein,1.0,38.0
Redfield & Wilton Strategies,Michigan,9/27/24,10/2/24,839.0,DEM,Harris,Kamala Harris,48.0,403.0
Redfield & Wilton Strategies,Michigan,9/27/24,10/2/24,839.0,REP,Trump,Donald Trump,46.0,386.0
Redfield & Wilton Strategies,Michigan,9/27/24,10/2/24,839.0,LIB,Oliver,Chase Oliver,1.0,8.0
Redfield & Wilton Strategies,Michigan,9/27/24,10/2/24,839.0,GRE,Stein,Jill Stein,0.0,0.0
Redfield & Wilton Strategies,Minnesota,9/27/24,10/2/24,551.0,DEM,Harris,Kamala Harris,51.0,281.0
Redfield & Wilton Strategies,Minnesota,9/27/24,10/2/24,551.0,REP,Trump,Donald Trump,43.0,237.0
Redfield & Wilton Strategies,Minnesota,9/27/24,10/2/24,551.0,LIB,Oliver,Chase Oliver,1.0,6.0
Redfield & Wilton Strategies,Minnesota,9/27/24,10/2/24,551.0,GRE,Stein,Jill Stein,0.0,0.0
Redfield & Wilton Strategies,Nevada,9/27/24,10/2/24,514.0,DEM,Harris,Kamala Harris,48.0,247.0
Redfield & Wilton Strategies,Nevada,9/27/24,10/2/24,514.0,REP,Trump,Donald Trump,47.0,242.0
Redfield & Wilton Strategies,Nevada,9/27/24,10/2/24,514.0,LIB,Oliver,Chase Oliver,1.0,5.0
Redfield & Wilton Strategies,Nevada,9/27/24,10/2/24,514.0,GRE,Stein,Jill Stein,1.0,5.0
Redfield & Wilton Strategies,North Carolina,9/27/24,10/2/24,753.0,DEM,Harris,Kamala Harris,45.0,339.0
Redfield & Wilton Strategies,North Carolina,9/27/24,10/2/24,753.0,REP,Trump,Donald Trump,47.0,354.0
Redfield & Wilton Strategies,North Carolina,9/27/24,10/2/24,753.0,LIB,Oliver,Chase Oliver,0.0,0.0
Redfield & Wilton Strategies,North Carolina,9/27/24,10/2/24,753.0,GRE,Stein,Jill Stein,1.0,8.0
Redfield & Wilton Strategies,Pennsylvania,9/27/24,10/2/24,5686.0,DEM,Harris,Kamala Harris,48.0,2729.0
Redfield & Wilton Strategies,Pennsylvania,9/27/24,10/2/24,5686.0,REP,Trump,Donald Trump,47.0,2672.0
Redfield & Wilton Strategies,Pennsylvania,9/27/24,10/2/24,5686.0,LIB,Oliver,Chase Oliver,1.0,57.0
Redfield & Wilton Strategies,Pennsylvania,9/27/24,10/2/24,5686.0,GRE,Stein,Jill Stein,0.0,0.0
Redfield & Wilton Strategies,Wisconsin,9/27/24,10/2/24,533.0,DEM,Harris,Kamala Harris,47.0,251.0
Redfield & Wilton Strategies,Wisconsin,9/27/24,10/2/24,533.0,REP,Trump,Donald Trump,46.0,245.0
Redfield & Wilton Strategies,Wisconsin,9/27/24,10/2/24,533.0,LIB,Oliver,Chase Oliver,1.0,5.0
Redfield & Wilton Strategies,Wisconsin,9/27/24,10/2/24,533.0,GRE,Stein,Jill Stein,0.0,0.0
ActiVote,,9/25/24,10/2/24,1000.0,DEM,Harris,Kamala Harris,50.7,507.0
ActiVote,,9/25/24,10/2/24,1000.0,REP,Trump,Donald Trump,49.3,493.0
YouGov/Center for Working Class Politics,Pennsylvania,9/24/24,10/2/24,1000.0,DEM,Harris,Kamala Harris,46.8,468.0
YouGov/Center for Working Class Politics,Pennsylvania,9/24/24,10/2/24,1000.0,REP,Trump,Donald Trump,44.7,447.0
OnMessage Inc.,Arizona,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,45.0,225.0
OnMessage Inc.,Arizona,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,47.0,235.0
OnMessage Inc.,Georgia,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,44.0,220.0
OnMessage Inc.,Georgia,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,47.0,235.0
OnMessage Inc.,Michigan,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,48.0,240.0
OnMessage Inc.,Michigan,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,46.0,230.0
OnMessage Inc.,Nevada,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,45.0,225.0
OnMessage Inc.,Nevada,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,47.0,235.0
OnMessage Inc.,Pennsylvania,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,46.0,230.0
OnMessage Inc.,Pennsylvania,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,46.0,230.0
OnMessage Inc.,Wisconsin,9/24/24,10/2/24,500.0,DEM,Harris,Kamala Harris,46.0,230.0
OnMessage Inc.,Wisconsin,9/24/24,10/2/24,500.0,REP,Trump,Donald Trump,47.0,235.0
ActiVote,New Jersey,9/4/24,10/2/24,400.0,DEM,Harris,Kamala Harris,56.0,224.0
ActiVote,New Jersey,9/4/24,10/2/24,400.0,REP,Trump,Donald Trump,44.0,176.0
YouGov,,9/29/24,10/1/24,1463.0,DEM,Harris,Kamala Harris,48.0,702.0
YouGov,,9/29/24,10/1/24,1463.0,REP,Trump,Donald Trump,45.0,658.0
YouGov,,9/29/24,10/1/24,1463.0,GRE,Stein,Jill Stein,1.0,15.0
YouGov,,9/29/24,10/1/24,1463.0,IND,West,Cornel West,0.0,0.0
YouGov,,9/29/24,10/1/24,1261.0,DEM,Harris,Kamala Harris,49.0,618.0
YouGov,,9/29/24,10/1/24,1261.0,REP,Trump,Donald Trump,46.0,580.0
YouGov,,9/29/24,10/1/24,1261.0,GRE,Stein,Jill Stein,1.0,13.0
YouGov,,9/29/24,10/1/24,1261.0,IND,West,Cornel West,0.0,0.0
Emerson,,9/29/24,10/1/24,1000.0,DEM,Harris,Kamala Harris,50.2,502.0
Emerson,,9/29/24,10/1/24,1000.0,REP,Trump,Donald Trump,48.6,486.0
Morning Consult,,9/29/24,10/1/24,11274.0,DEM,Harris,Kamala Harris,50.0,5637.0
Morning Consult,,9/29/24,10/1/24,11274.0,REP,Trump,Donald Trump,46.0,5186.0
Bullfinch,Nebraska,9/27/24,10/1/24,400.0,DEM,Harris,Kamala Harris,42.0,168.0
Bullfinch,Nebraska,9/27/24,10/1/24,400.0,REP,Trump,Donald Trump,53.0,212.0
Marist,,9/27/24,10/1/24,1294.0,DEM,Harris,Kamala Harris,50.0,647.0
Marist,,9/27/24,10/1/24,1294.0,REP,Trump,Donald Trump,48.0,621.0
Marist,,9/27/24,10/1/24,1514.0,DEM,Harris,Kamala Harris,50.0,757.0
Marist,,9/27/24,10/1/24,1514.0,REP,Trump,Donald Trump,47.0,712.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,DEM,Harris,Kamala Harris,57.0,1736.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,REP,Trump,Donald Trump,35.0,1066.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,IND,Kennedy,Robert F. Kennedy,2.0,61.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,IND,West,Cornel West,1.0,30.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,GRE,Stein,Jill Stein,1.0,30.0
UC Berkeley,California,9/25/24,10/1/24,3045.0,LIB,Oliver,Chase Oliver,0.0,0.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,DEM,Harris,Kamala Harris,47.0,282.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,REP,Trump,Donald Trump,49.0,294.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,GRE,Stein,Jill Stein,1.0,6.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,LIB,Oliver,Chase Oliver,0.0,0.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,DEM,Harris,Kamala Harris,48.0,288.0
Fabrizio/Impact,Arizona,9/24/24,10/1/24,600.0,REP,Trump,Donald Trump,50.0,300.0
Susquehanna,,9/23/24,10/1/24,1001.0,DEM,Harris,Kamala Harris,49.0,490.0
Susquehanna,,9/23/24,10/1/24,1001.0,REP,Trump,Donald Trump,44.0,440.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,DEM,Harris,Kamala Harris,48.0,340.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,REP,Trump,Donald Trump,49.0,347.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,DEM,Harris,Kamala Harris,47.0,333.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,REP,Trump,Donald Trump,47.0,333.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,IND,Kennedy,Robert F. Kennedy,2.0,14.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,GRE,Stein,Jill Stein,1.0,7.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,LIB,Oliver,Chase Oliver,1.0,7.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,IND,Kishore,Joseph Kishore,0.0,0.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,CON,Terry,Randall A. Terry,0.0,0.0
Mitchell,Michigan,9/30/24,9/30/24,709.0,IND,West,Cornel West,0.0,0.0
InsiderAdvantage,Arizona,9/29/24,9/30/24,800.0,DEM,Harris,Kamala Harris,47.7,382.0
InsiderAdvantage,Arizona,9/29/24,9/30/24,800.0,REP,Trump,Donald Trump,49.1,393.0
InsiderAdvantage,Nevada,9/29/24,9/30/24,800.0,DEM,Harris,Kamala Harris,48.4,387.0
InsiderAdvantage,Nevada,9/29/24,9/30/24,800.0,REP,Trump,Donald Trump,49.3,394.0
InsiderAdvantage,North Carolina,9/29/24,9/30/24,800.0,DEM,Harris,Kamala Harris,49.3,394.0
InsiderAdvantage,North Carolina,9/29/24,9/30/24,800.0,REP,Trump,Donald Trump,49.5,396.0
InsiderAdvantage,Georgia,9/29/24,9/30/24,800.0,DEM,Harris,Kamala Harris,48.3,386.0
InsiderAdvantage,Georgia,9/29/24,9/30/24,800.0,REP,Trump,Donald Trump,48.1,385.0
Trafalgar Group,Wisconsin,9/28/24,9/30/24,1079.0,DEM,Harris,Kamala Harris,46.0,496.0
Trafalgar Group,Wisconsin,9/28/24,9/30/24,1079.0,REP,Trump,Donald Trump,47.1,508.0
Trafalgar Group,Michigan,9/28/24,9/30/24,1086.0,DEM,Harris,Kamala Harris,44.7,485.0
Trafalgar Group,Michigan,9/28/24,9/30/24,1086.0,REP,Trump,Donald Trump,46.9,509.0
WPAi,North Dakota,9/28/24,9/30/24,500.0,DEM,Harris,Kamala Harris,32.0,160.0
WPAi,North Dakota,9/28/24,9/30/24,500.0,REP,Trump,Donald Trump,59.0,295.0
WPAi,North Dakota,9/28/24,9/30/24,500.0,LIB,Oliver,Chase Oliver,1.0,5.0
Morning Consult,,9/28/24,9/30/24,11568.0,DEM,Harris,Kamala Harris,50.0,5784.0
Morning Consult,,9/28/24,9/30/24,11568.0,REP,Trump,Donald Trump,46.0,5321.0
ActiVote,New York,9/4/24,9/30/24,400.0,DEM,Harris,Kamala Harris,60.6,242.0
ActiVote,New York,9/4/24,9/30/24,400.0,REP,Trump,Donald Trump,39.4,158.0
ActiVote,Ohio,8/28/24,9/30/24,400.0,DEM,Harris,Kamala Harris,46.4,186.0
ActiVote,Ohio,8/28/24,9/30/24,400.0,REP,Trump,Donald Trump,53.6,214.0
ActiVote,Indiana,8/28/24,9/30/24,400.0,DEM,Harris,Kamala Harris,43.0,172.0
ActiVote,Indiana,8/28/24,9/30/24,400.0,REP,Trump,Donald Trump,57.0,228.0
OnMessage Inc.,Pennsylvania,9/28/24,9/29/24,800.0,DEM,Harris,Kamala Harris,47.0,376.0
OnMessage Inc.,Pennsylvania,9/28/24,9/29/24,800.0,REP,Trump,Donald Trump,47.0,376.0
Redfield & Wilton Strategies,,9/28/24,9/29/24,1616.0,DEM,Harris,Kamala Harris,48.0,776.0
Redfield & Wilton Strategies,,9/28/24,9/29/24,1616.0,REP,Trump,Donald Trump,46.0,743.0
Redfield & Wilton Strategies,,9/28/24,9/29/24,1616.0,IND,Kennedy,Robert F. Kennedy,1.0,16.0
Redfield & Wilton Strategies,,9/28/24,9/29/24,1616.0,LIB,Oliver,Chase Oliver,0.0,0.0
Redfield & Wilton Strategies,,9/28/24,9/29/24,1616.0,GRE,Stein,Jill Stein,0.0,0.0
Patriot Polling,Pennsylvania,9/27/24,9/29/24,816.0,DEM,Harris,Kamala Harris,49.0,400.0
Patriot Polling,Pennsylvania,9/27/24,9/29/24,816.0,REP,Trump,Donald Trump,50.0,408.0
Morning Consult,,9/27/24,9/29/24,11381.0,DEM,Harris,Kamala Harris,51.0,5804.0
Morning Consult,,9/27/24,9/29/24,11381.0,REP,Trump,Donald Trump,46.0,5235.0
Alaska Survey Research,Alaska,9/27/24,9/29/24,1182.0,DEM,Harris,Kamala Harris,43.0,508.0
Alaska Survey Research,Alaska,9/27/24,9/29/24,1182.0,REP,Trump,Donald Trump,52.0,615.0
Alaska Survey Research,Alaska,9/27/24,9/29/24,1182.0,IND,Kennedy,Robert F. Kennedy,6.0,71.0
Leger,,9/27/24,9/29/24,837.0,DEM,Harris,Kamala Harris,51.0,427.0
Leger,,9/27/24,9/29/24,837.0,REP,Trump,Donald Trump,47.0,393.0
Leger,,9/27/24,9/29/24,888.0,DEM,Harris,Kamala Harris,50.0,444.0
Leger,,9/27/24,9/29/24,888.0,REP,Trump,Donald Trump,48.0,426.0
Trafalgar Group,Pennsylvania,9/26/24,9/29/24,1090.0,DEM,Harris,Kamala Harris,45.3,494.0
Trafalgar Group,Pennsylvania,9/26/24,9/29/24,1090.0,REP,Trump,Donald Trump,47.5,518.0
HighGround,Arizona,9/26/24,9/29/24,500.0,DEM,Harris,Kamala Harris,47.6,238.0
HighGround,Arizona,9/26/24,9/29/24,500.0,REP,Trump,Donald Trump,45.4,227.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,DEM,Harris,Kamala Harris,50.0,400.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,REP,Trump,Donald Trump,46.0,368.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,DEM,Harris,Kamala Harris,50.0,400.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,REP,Trump,Donald Trump,46.0,368.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,GRE,Stein,Jill Stein,1.0,8.0
Bullfinch,Pennsylvania,9/26/24,9/29/24,800.0,LIB,Oliver,Chase Oliver,0.0,0.0
The Washington Post,North Carolina,9/25/24,9/29/24,1001.0,DEM,Harris,Kamala Harris,48.0,480.0
The Washington Post,North Carolina,9/25/24,9/29/24,1001.0,REP,Trump,Donald Trump,50.0,500.0
The Washington Post,North Carolina,9/25/24,9/29/24,1001.0,DEM,Harris,Kamala Harris,47.0,470.0
The Washington Post,North Carolina,9/25/24,9/29/24,1001.0,REP,Trump,Donald Trump,50.0,500.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,DEM,Harris,Kamala Harris,47.0,448.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,REP,Trump,Donald Trump,49.0,467.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,GRE,Stein,Jill Stein,1.0,10.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,LIB,Oliver,Chase Oliver,0.0,0.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,IND,West,Cornel West,1.0,10.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,CON,Terry,Randall A. Terry,0.0,0.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,DEM,Harris,Kamala Harris,48.0,457.0
Quinnipiac,North Carolina,9/25/24,9/29/24,953.0,REP,Trump,Donald Trump,49.0,467.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,DEM,Harris,Kamala Harris,44.0,414.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,REP,Trump,Donald Trump,50.0,471.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,GRE,Stein,Jill Stein,0.0,0.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,LIB,Oliver,Chase Oliver,1.0,9.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,IND,West,Cornel West,1.0,9.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,PSL,De la Cruz,Claudia De La Cruz,1.0,9.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,DEM,Harris,Kamala Harris,45.0,424.0
Quinnipiac,Georgia,9/25/24,9/29/24,942.0,REP,Trump,Donald Trump,50.0,471.0
National Research,Arizona,9/25/24,9/29/24,600.0,DEM,Harris,Kamala Harris,47.0,282.0
National Research,Arizona,9/25/24,9/29/24,600.0,REP,Trump,Donald Trump,46.0,276.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,DEM,Harris,Kamala Harris,47.0,188.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,REP,Trump,Donald Trump,47.0,188.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,IND,Kennedy,Robert F. Kennedy,0.0,0.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,LIB,Oliver,Chase Oliver,1.0,4.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,GRE,Stein,Jill Stein,2.0,8.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,IND,West,Cornel West,0.0,0.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,DEM,Harris,Kamala Harris,48.0,192.0
Global Strategy Group/North Star Opinion Research,Arizona,9/23/24,9/29/24,400.0,REP,Trump,Donald Trump,47.0,188.0
Global Strategy Group/North Star Opinion Research,Georgia,9/23/24,9/29/24,400.0,DEM,Harris,Kamala Harris,46.0,184.0
Global Strategy Group/North Star Opinion Research,Georgia,9/23/24,9/29/24,400.0,REP,Trump,Donald Trump,47.0,188.0
